Código EAN,Produto,Categoria 1,Categoria 2
7898079000358,"PRESERVATIVO PRUDENCE C/3 TUTIFRUT","PERFUMARIA","FARMACIA"
7898079000327,"PRESERVATIVO PRUDENCE C/3 UVA","PERFUMARIA","FARMACIA"
7898556850179,"PRESERVATIVO RILEX 3un RETARDANTE","PERFUMARIA","FARMACIA"
7898903991579,"PRESERVATIVO RILEX C/3  3un MELANCIA","PERFUMARIA","FARMACIA"
7898903991548,"PRESERVATIVO RILEX C/3  3un MENTA","PERFUMARIA","FARMACIA"
7898903991517,"PRESERVATIVO RILEX C/3  3un MORANGO","PERFUMARIA","FARMACIA"
7898903991524,"PRESERVATIVO RILEX C/3  3un TUTTI FRUTTI","PERFUMARIA","FARMACIA"
7898903991531,"PRESERVATIVO RILEX C/3  3un UVA","PERFUMARIA","FARMACIA"
7898556850193,"PRESERVATIVO RILEX C/3 3un SENSITIVE","PERFUMARIA","FARMACIA"
7896007200863,"PRESERVATIVO SKYN C/3 ORIGINAL","PERFUMARIA","FARMACIA"
7898079005261,"PRESERVATIVO SUTRA C/3 HORTELA","PERFUMARIA","FARMACIA"
7898079005292,"PRESERVATIVO SUTRA C/3 SENSITIVE","PERFUMARIA","FARMACIA"
7898079005230,"PRESERVATIVO SUTRA LUB.12X3","PERFUMARIA","FARMACIA"
7898079005278,"PRESERVATIVO SUTRA LUB.12X3","PERFUMARIA","FARMACIA"
7898079005247,"PRESERVATIVO SUTRA MORANGO 12X3","PERFUMARIA","FARMACIA"
7898079005285,"PRESERVATIVO SUTRA MORANGO 12X3","PERFUMARIA","FARMACIA"
553,"PRESUNTO AURORA kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
7891164005627,"PRESUNTO AURORA kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
622,"PRESUNTO COZ AURORA KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
561,"PRESUNTO COZ FRIATO KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
17898249773102,"PRESUNTO COZ MERCI KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
575,"PRESUNTO COZ NOBRE KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
7891164135072,"PRESUNTO COZ NOBRE KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
77891164135071,"PRESUNTO COZ NOBRE KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
399,"PRESUNTO COZ PEPERI KG FAT   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
476,"PRESUNTO COZ REZENDE KG  kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
7894904578153,"PRESUNTO COZ REZENDE KG  kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
452,"PRESUNTO COZ SEARA KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
436,"PRESUNTO COZI SADIA KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
7891164007164,"PRESUNTO COZIDO FATIADO AURORA 180g","FRIOS E EMBUTIDOS","EMBUTIDOS"
47891164007162,"PRESUNTO COZIDO FATIADO AURORA 180g","FRIOS E EMBUTIDOS","EMBUTIDOS"
7896716311157,"PRESUNTO COZIDO FATIADO PAMPLONA 180g","FRIOS E EMBUTIDOS","EMBUTIDOS"
7891515484040,"PRESUNTO COZIDO FATIADO PERDIGAO 200G","FRIOS E EMBUTIDOS","EMBUTIDOS"
17891515840409,"PRESUNTO COZIDO FATIADO PERDIGAO 200G","FRIOS E EMBUTIDOS","EMBUTIDOS"
7891515598266,"PRESUNTO COZIDO FATIADO SADIA 180G","FRIOS E EMBUTIDOS","EMBUTIDOS"
17891515598263,"PRESUNTO COZIDO FATIADO SADIA 180G","FRIOS E EMBUTIDOS","EMBUTIDOS"
7894904268511,"PRESUNTO COZIDO FATIADO SEARA 180g","FRIOS E EMBUTIDOS","EMBUTIDOS"
17894904268518,"PRESUNTO COZIDO FATIADO SEARA 180g","FRIOS E EMBUTIDOS","EMBUTIDOS"
507,"PRESUNTO COZIDO kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
565,"PRESUNTO LEVISS SEARA KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
516,"PRESUNTO PERDIGAO KG kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
472,"PRESUNTO PERU PERDIGAO kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
474,"PRESUNTO PERU RALADO KG  kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
456,"PRESUNTO PERU SADIA KG   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
450,"PRESUNTO PERU SEARA kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
443,"PRESUNTO SUINO   kg","FRIOS E EMBUTIDOS","EMBUTIDOS"
7899751108621,"PROCESSADOR DE ALIMENTOS 500ML PRETO COOK","BAZAR","PRODUTOS DO LAR"
7899110505061,"PROCESSADOR DE ALIMENTOS FRATELLI","BAZAR","PRODUTOS DO LAR"
7896443138171,"PROCESSADOR MALLORY NEW OGGI 2","BAZAR","PRODUTOS DO LAR"
1016,"PRODUTO DIVERSO <<< INATIVO >>>","INATIVO",""
7501007499758,"PROT ALWAYS REG C/PERF 15UND","PERFUMARIA","HIGIENE PESSOAL"
7506295338901,"PROT DIARIO ALWAYS 40UND C/PERF LMPM","PERFUMARIA","HIGIENE PESSOAL"
7501001407506,"PROT DIARIO ALWAYS 80UND C/PERF LMPM","PERFUMARIA","HIGIENE PESSOAL"
7891010009618,"PROT DIARIO CAREFREE 1X40UN C/ PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7891010087722,"PROT DIARIO CAREFREE C/15 PROT. C/P","PERFUMARIA","HIGIENE PESSOAL"
7891010015268,"PROT DIARIO CAREFREE C/15 PROT. S/P","PERFUMARIA","HIGIENE PESSOAL"
5948858489,"PROT DIARIO CAREFREE PROT C/40 S/PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7891010875596,"PROT DIARIO CAREFREE PROT C/40 S/PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7891010087807,"PROT DIARIO CAREFREE TD S/ PERF 1X15 UNID","PERFUMARIA","HIGIENE PESSOAL"
7891010039783,"PROT DIARIO CAREFREE TODO DIA C/40 S/PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7898067951389,"PROT DIARIO CLIN OFF L15P12 S/ PERFUM","PERFUMARIA","HIGIENE PESSOAL"
7898067951648,"PROT DIARIO CLINOFF C/ 15 C/ ABAS","PERFUMARIA","HIGIENE PESSOAL"
7898067951655,"PROT DIARIO CLINOFF C/ 40 C/ ABAS","PERFUMARIA","HIGIENE PESSOAL"
7896064445191,"PROT DIARIO DEFINITY DAYS 1X15UND","PERFUMARIA","HIGIENE PESSOAL"
7896007552924,"PROT DIARIO INTIMUS C/ IND TROCA 15UND","PERFUMARIA","HIGIENE PESSOAL"
7896007550548,"PROT DIARIO INTIMUS DAYS SUAVE 1X40UND","PERFUMARIA","HIGIENE PESSOAL"
7896007542482,"PROT DIARIO INTIMUS DAYS SUAVE L40P30 S/ABA","PERFUMARIA","HIGIENE PESSOAL"
7896007542499,"PROT DIARIO INTIMUS DAYS SUAVE L40P30 S/ABA PERFUM","PERFUMARIA","HIGIENE PESSOAL"
7896064445368,"PROT DIARIO MODESS C/80 L+P-","PERFUMARIA","HIGIENE PESSOAL"
7896064448208,"PROT DIARIO NAT DAILY C/20   L4P3","PERFUMARIA","HIGIENE PESSOAL"
7896064442190,"PROT DIARIO NAT DAILY C/20   UND","PERFUMARIA","HIGIENE PESSOAL"
7896064444101,"PROT DIARIO NAT DAILY L48P40UND","PERFUMARIA","HIGIENE PESSOAL"
7896007550463,"PROT IDAYS ANTIBAC S/ABA 15UND","PERFUMARIA","HIGIENE PESSOAL"
7896007541959,"PROT IDAYS S/ABAS 15X1 C/PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7896007540259,"PROT IDAYS S/ABAS 15X1 S/PERFUME","PERFUMARIA","HIGIENE PESSOAL"
7896108561122,"PROT SOLAR CENOURA & BRONZE 110ML FPS 30","PERFUMARIA","CUIDADOS COM A PELE"
7896108560309,"PROT SOLAR CENOURA & BRONZE 110ML FPS 50","PERFUMARIA","CUIDADOS COM A PELE"
7891010033521,"PROT SOLAR SUNDOWN 120ML FPS 30 PRAIA E PISCINA","PERFUMARIA","CUIDADOS COM A PELE"
7896902213081,"PROT SOLAR SUNLESS F-30 120G .","PERFUMARIA","CUIDADOS COM A PELE"
7896902213098,"PROT SOLAR SUNLESS F-50 120G .","PERFUMARIA","CUIDADOS COM A PELE"
7896902209046,"PROT SOLAR SUNLESS F-60 120G","PERFUMARIA","CUIDADOS COM A PELE"
7896444210760,"PROTETOR CERDAS HILLO C/4","BAZAR","PRODUTOS DO LAR"
7899495291184,"PROTETOR DE SURTO CLASSE II S/ SINALIZACAO REMOT","BAZAR","MATERIAL DE CONTRUCAO / DEPOSI"
7301419145133,"PROTETOR DE TOMADAS SOLLUMIX C/ 4 UNIDAD","BAZAR","MATERIAL DE CONTRUCAO / DEPOSI"
7898021429138,"PROTETOR FOGAO ROYAL ALUMINIO 20X8X1","BAZAR","PRODUTOS DO LAR"
17898021429135,"PROTETOR FOGAO ROYAL ALUMINIO 20X8X1","BAZAR","PRODUTOS DO LAR"
7898905347282,"PROTETOR FOGAO TAKENTE ALUMINIO C/12","BAZAR","PRODUTOS DO LAR"
7898954466729,"PSYLLIUM FLORA 50g","TEMPEROS E CONDIMENTOS","CONDIMENTOS"
7898568951635,"PSYLLIUM SPIRRO 100G <<< INATIVO >>>","TEMPEROS E CONDIMENTOS","CONDIMENTOS"
896,"PUDIM QUEIROZ","PADARIA",""
7891988002598,"PULVERIZADOR EXPORT S-4 370ML","BAZAR","PRODUTOS DO LAR"
7891988002635,"PULVERIZADOR GUARANY GATILHO 1UND","BAZAR","PRODUTOS DO LAR"
7898411006444,"PULVERIZADOR NEW 350ML","BAZAR","PRODUTOS DO LAR"
7891035032004,"PULVERIZADOR PASSE BEM 500ML FRA","BAZAR","PRODUTOS DO LAR"
7899808897935,"PULVERIZADOR PLASUTIL 300ml","BAZAR","PRODUTOS DO LAR"
7896042048611,"PULVERIZADOR PLASUTIL 580ml","BAZAR","PRODUTOS DO LAR"
8599326645023,"PUNHO DE REDE M JR 36m","BAZAR",""
7899674039354,"PURO AR AERO 250ML CAPIM LIMAO","LIMPEZA","PURIFICADOR DE AR"
7899674039590,"PURO AR AERO 250ML CRAVO","LIMPEZA","PURIFICADOR DE AR"
7899674039378,"PURO AR AERO 250ML LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7899674039385,"PURO AR AERO 250ML PET ROS","LIMPEZA","PURIFICADOR DE AR"
7899674039538,"PURO AR AERO 250ML SEM CHEIRO","LIMPEZA","PURIFICADOR DE AR"
7899674039361,"PURO AR AERO 250ML TALCO","LIMPEZA","PURIFICADOR DE AR"
7899674036193,"PURO AR AERO 350ML LAVANDA","LIMPEZA","PURIFICADOR DE AR"
7899674036223,"PURO AR AERO 350ML NEUTRALIZADOR","LIMPEZA","PURIFICADOR DE AR"
7899674036216,"PURO AR AERO 350ML PETALAS DE ROSA","LIMPEZA","PURIFICADOR DE AR"
7899674036209,"PURO AR NEUTRALIZADOR 350ML TA","LIMPEZA","PURIFICADOR DE AR"
7896082508526,"QUADRITOS COSTA SUL EMP DE PEIXE 400G","CONGELADOS","STEAK/EMPANADO"
1000001558578,"QUADRO COMANDO SOB. S/PUX. S/SUP. CONTRA PORTA C","BAZAR","MATERIAL DE CONTRUCAO / DEPOSI"
6901800725992,"QUADRO COMANDO SOB. S/PUX. S/SUP. CONTRA PORTA C","BAZAR","MATERIAL DE CONTRUCAO / DEPOSI"
742832134941,"QUEBRA QUEIXO ROFI 150G","DOCES E SOBREMESA","SOBREMESA"
7908068704799,"QUEIJEIRA PLASTICO NEW","BAZAR","PRODUTOS DO LAR"
441,"QUEIJO CHEDDAR KG   kg","LATICINEOS","QUEIJOS"
7891143018495,"QUEIJO CHEDDAR KG   kg","LATICINEOS","QUEIJOS"
7896625210176,"QUEIJO CHEDDAR VIGOR 2,24 FATIADO","LATICINEOS","QUEIJOS"
615,"QUEIJO COALHO CLAN kg","LATICINEOS","QUEIJOS"
618,"QUEIJO COALHO CLAN KG LIGHT kg","LATICINEOS","QUEIJOS"
624,"QUEIJO COALHO CLAN KG ZERO kg","LATICINEOS","QUEIJOS"
401,"QUEIJO COALHO FATIADO kg <<< EXCLUIDO >>>","LATICINEOS","QUEIJOS"
400,"QUEIJO COALHO kg","LATICINEOS","QUEIJOS"
457,"QUEIJO COALHO RALADO KG kg <<< EXCLUIDO >>>","LATICINEOS","QUEIJOS"
390,"QUEIJO COALHO TIJUCA KG  kg","LATICINEOS","QUEIJOS"
22917,"QUEIJO MINAS PADRAO BURITIS","INATIVO",""
7891164027117,"QUEIJO MUSSARELA AURORA 150G FATIADO","LATICINEOS","QUEIJOS"
7896259425410,"QUEIJO MUSSARELA CAMPONESA 150G FATIADO","LATICINEOS","QUEIJOS"
7891097105739,"QUEIJO MUSSARELA FATIADO GALBANI 150g","LATICINEOS","QUEIJOS"
7891097105746,"QUEIJO MUSSARELA FATIADO GALBANI 300g","LATICINEOS","QUEIJOS"
7891515591939,"QUEIJO MUSSARELA FATIADO SADIA CTL 150G","LATICINEOS","QUEIJOS"
7898034922176,"QUEIJO MUSSARELA ISIS 150G FATIADO","LATICINEOS","QUEIJOS"
7896051165446,"QUEIJO MUSSARELA ITAMBE 150G FATIADO","LATICINEOS","QUEIJOS"
402,"QUEIJO MUSSARELA kg","LATICINEOS","QUEIJOS"
7898034920363,"QUEIJO MUSSARELA kg","LATICINEOS","QUEIJOS"
7898958232078,"QUEIJO MUSSARELA kg","LATICINEOS","QUEIJOS"
7898955617526,"QUEIJO MUSSARELA PRESIDENT 150G FATIADO","LATICINEOS","QUEIJOS"
458,"QUEIJO MUSSARELA RALADO KG  kg","LATICINEOS","QUEIJOS"
7891097104619,"QUEIJO PARMESAO PRESIDENT 180G","MERCEARIA","MISTURAS E PREPAROS"
7896034680126,"QUEIJO PARMESAO PRESIDENT 50G","MERCEARIA","MISTURAS E PREPAROS"
27896034680120,"QUEIJO PARMESAO PRESIDENT 50G","MERCEARIA","MISTURAS E PREPAROS"
7896259425465,"QUEIJO PARMESAO RALADO CAMPONESA SC 50G","MERCEARIA","MISTURAS E PREPAROS"
7897373157072,"QUEIJO PARMESAO RALADO CLAN 40G","MERCEARIA","MISTURAS E PREPAROS"
7891999970053,"QUEIJO PARMESAO VIGOR 50G","MERCEARIA","MISTURAS E PREPAROS"
7891025109891,"QUEIJO PETIT SUISSE DANONINHO 320G MOR","LATICINEOS","IOGURTES"
7891025109884,"QUEIJO PETIT SUISSE DANONINHO 320G MULT","LATICINEOS","IOGURTES"
7891164027124,"QUEIJO PRATO AURORA 150G FATIADO","LATICINEOS","QUEIJOS"
47891164027085,"QUEIJO PRATO AURORA 150G FATIADO","LATICINEOS","QUEIJOS"
7891164029128,"QUEIJO RALADO AURORA 40G","MERCEARIA","MISTURAS E PREPAROS"
7891097105869,"QUEIJO RALADO GALBANI 50G","MERCEARIA","MISTURAS E PREPAROS"
7898080642660,"QUEIJO RALADO ITALAC 40G","MERCEARIA","MISTURAS E PREPAROS"
7891030300139,"QUEIJO RALADO MOCOCA 40G (25X40G)","MERCEARIA","MISTURAS E PREPAROS"
7898912485649,"QUEIJO RALADO NAT DA VACA 50G","MERCEARIA","MISTURAS E PREPAROS"
7898034922138,"QUEIJO RALADO PARMESAO ISIS 50g","MERCEARIA","MISTURAS E PREPAROS"
7896051165491,"QUEIJO RALADO PARMESAO ITAMBE 50G","MERCEARIA","MISTURAS E PREPAROS"
3798930672503,"QUENTINHA ALUMINIO MANUAL 05","BAZAR","PRODUTOS DO LAR"
7898905347596,"QUENTINHA ALUMINIO MANUAL 05","BAZAR","PRODUTOS DO LAR"
7898905347640,"QUENTINHA ALUMINIO MANUAL 05","BAZAR","PRODUTOS DO LAR"
17897292610792,"QUENTINHA ALUMINIO MANUAL 05","BAZAR","PRODUTOS DO LAR"
7897384700076,"QUENTINHA ALUMINIO MANUAL 08","BAZAR","PRODUTOS DO LAR"
17898608574494,"QUENTINHA ALUMINIO MANUAL 08","BAZAR","PRODUTOS DO LAR"
17898927947405,"QUENTINHA ALUMINIO MANUAL 08","BAZAR","PRODUTOS DO LAR"
14225,"QUENTINHA H04 C/5","BAZAR","PRODUTOS DO LAR"
14598,"QUENTINHA HAMBURGUEIRA H01","BAZAR","PRODUTOS DO LAR"
7898302983502,"QUENTINHA HAMBURGUEIRA TH-02 TOTAL C/100","BAZAR","PRODUTOS DO LAR"
7898505141136,"QUENTINHA HAMBURGUEIRA TH-02 TOTAL C/100","BAZAR","PRODUTOS DO LAR"
17898505141157,"QUENTINHA ISOPOR 1X5","BAZAR","PRODUTOS DO LAR"
7898505141235,"QUENTINHA ISOPOR 1X5 PEQUENA","BAZAR","PRODUTOS DO LAR"
7898110850256,"QUEROSENE LIMPA FACIL 500ML","LIMPEZA","ACIDO - SOLVENTES"
27898110850250,"QUEROSENE LIMPA FACIL 500ML","LIMPEZA","ACIDO - SOLVENTES"
602883183506,"QUEROSENE LIMPA SIM 450ml","LIMPEZA","ACIDO - SOLVENTES"
232,"QUIABO  kg","HORTI-FRUTI","LEGUMES E VERDURAS"
7898937115408,"QUIABO LESSA 300G","HORTI-FRUTI","LEGUMES E VERDURAS"
7898938792547,"QUINOA EM GRAOS FLORA 100G","PRODUTOS NATURAIS","CHAS"
602883006904,"RABANETE EFRAIM","HORTI-FRUTI","FOLHAGENS"
7898667730018,"RABICO ELASTICO CAB C/6 620615","PERFUMARIA","PRODUTO CAPILAR"
7898667730391,"RABICO ELASTICO CAB C/6 630130","PERFUMARIA","PRODUTO CAPILAR"
7898667731329,"RABICO ELASTICO CAB C/6 T010","PERFUMARIA","PRODUTO CAPILAR"
7898667731350,"RABICO ELASTICO CAB C/6 T017","PERFUMARIA","PRODUTO CAPILAR"
7898667730155,"RABICO ELASTICO MINI C/30 6601","PERFUMARIA","PRODUTO CAPILAR"
7898667730148,"RABICO ELASTICO MINI C/30 6601","PERFUMARIA","PRODUTO CAPILAR"
7898667733224,"RABICOS ELASTICOS C/120 760203","PERFUMARIA","PRODUTO CAPILAR"
7898667733231,"RABICOS ELASTICOS C/120 760205","PERFUMARIA","PRODUTO CAPILAR"
7891515594596,"RACAO BALANCE SACHE 85GR FILH GATO FRA VEG","PETSHOP","RACAO"
7898938341172,"RACAO BELGA ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
7898938341240,"RACAO CALOPSITA ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
7898938341301,"RACAO CAMPINA ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
17,"RACAO CAO MOCOTO kg","PETSHOP","RACAO"
42,"RACAO CAO PEDIGREE CARNE E VEGETAIS kg","PETSHOP","RACAO"
48,"RACAO CAO PEDIGREE FILHOTES kg","PETSHOP","RACAO"
7896029069141,"RACAO CAO PEDIGREE RACAS PEQUENAS kg","PETSHOP","RACAO"
7896029056394,"RACAO CHAMP 85GR SACHE ADULTO   CARNE","PETSHOP","RACAO"
7896029056387,"RACAO CHAMP 85GR SACHE ADULTO   FILHOTE FRANGO","PETSHOP","RACAO"
7896029056400,"RACAO CHAMP 85GR SACHE ADULTO   FRANGO","PETSHOP","RACAO"
7898938341349,"RACAO CURIO / BICUDO PCT 500G","PETSHOP","RACAO"
7898655391153,"RACAO CURIO/BICUDO/AZULAO FOSFATEC 500G","PETSHOP","RACAO"
809,"RACAO DIGDOG FILHOTE 500G 1kg","PETSHOP","RACAO"
16,"RACAO DIGDOG FILHOTE KG  kg","PETSHOP","RACAO"
15,"RACAO DIGDOG KG  kg","PETSHOP","RACAO"
7891000115633,"RACAO DOG CHOW 100G  ADLT CARNE AO MOLHO","PETSHOP","RACAO"
7891000115640,"RACAO DOG CHOW 100G  ADLT CARNE AO MOLHO","PETSHOP","RACAO"
7891000244746,"RACAO DOG CHOW 100G  FILH TDTM CARNE","PETSHOP","RACAO"
7891000244753,"RACAO DOG CHOW 100G  FILH TDTM CARNE","PETSHOP","RACAO"
7891000115695,"RACAO DOG CHOW 100G  FILH TDTM FRANGO","PETSHOP","RACAO"
7891000115701,"RACAO DOG CHOW 100G  FILH TDTM FRANGO","PETSHOP","RACAO"
7891000244111,"RACAO DOG CHOW 100G  MINI PEQ FRANGO","PETSHOP","RACAO"
7891000244128,"RACAO DOG CHOW 100G  MINI PEQ FRANGO","PETSHOP","RACAO"
28,"RACAO DOGCHOW PAPITA KG  kg","PETSHOP","RACAO"
7891000016213,"RACAO DOGCHOW PAPITA KG  kg","PETSHOP","RACAO"
27,"RACAO DOGCHOW RACAS PEQ KG  kg","PETSHOP","RACAO"
7891000350973,"RACAO DOGCHOW RACAS PEQ KG  kg","PETSHOP","RACAO"
7891000116043,"RACAO FRISKIES AO MOLHO 85G   ATUM","PETSHOP","RACAO"
7891000118115,"RACAO FRISKIES AO MOLHO 85G   ATUM","PETSHOP","RACAO"
7891000115763,"RACAO FRISKIES AO MOLHO 85G   CARNE","PETSHOP","RACAO"
7891000115800,"RACAO FRISKIES AO MOLHO 85G   FILH CARNE","PETSHOP","RACAO"
7891000115817,"RACAO FRISKIES AO MOLHO 85G   FILH CARNE","PETSHOP","RACAO"
7891000116005,"RACAO FRISKIES AO MOLHO 85G   FRANGO","PETSHOP","RACAO"
7891000118054,"RACAO FRISKIES AO MOLHO 85G   FRANGO","PETSHOP","RACAO"
7891000116036,"RACAO FRISKIES AO MOLHO 85G   PEIXE ANCO","PETSHOP","RACAO"
7891000118085,"RACAO FRISKIES AO MOLHO 85G   PEIXE ANCO","PETSHOP","RACAO"
7891000116067,"RACAO FRISKIES AO MOLHO 85G   SALM","PETSHOP","RACAO"
7891000118108,"RACAO FRISKIES AO MOLHO 85G   SALM","PETSHOP","RACAO"
22,"RACAO FRISKIES CARNE KG  kg","PETSHOP","RACAO"
51,"RACAO FRISKIES FRANGO KG   kg","PETSHOP","RACAO"
21,"RACAO FRISKIES FRUTOS DO MAR KG  kg","PETSHOP","RACAO"
23,"RACAO FRISKIES MAR DE SABORES 500G  kg","PETSHOP","RACAO"
24,"RACAO FRISKIES MAR DE SABORES KG  kg","PETSHOP","RACAO"
7891000116814,"RACAO FRISKIES PETISCOS DO MAR 500G 1kg","PETSHOP","RACAO"
11,"RACAO FRISKIES SELECAO SABOROSA KG  kg","PETSHOP","RACAO"
10,"RACAO GATO CHANIN MIX kg","PETSHOP","RACAO"
40,"RACAO GATO CHANIN PEIXE kg","PETSHOP","RACAO"
14,"RACAO GATO WHISKAS CARNE kg","PETSHOP","RACAO"
7896029077245,"RACAO GATO WHISKAS CARNE kg","PETSHOP","RACAO"
12,"RACAO GATO WHISKAS FRANGO kg","PETSHOP","RACAO"
7898938341547,"RACAO GRAUNA ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
810,"RACAO MOCOTO 500G","PETSHOP","RACAO"
7898938341639,"RACAO PAPAGAIO ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
7896029083505,"RACAO PEDIGREE 900g ADULTO DRY CARNE FRANGO E CEREAIS","PETSHOP","RACAO"
7896029079560,"RACAO PEDIGREE LT 280G   AO MOLHO","PETSHOP","RACAO"
7896029079508,"RACAO PEDIGREE LT 280G   CARNE","PETSHOP","RACAO"
7896029079522,"RACAO PEDIGREE LT 280G   FILHOTE CARNE/FRANG","PETSHOP","RACAO"
7896029079546,"RACAO PEDIGREE LT 280G   FRANGO","PETSHOP","RACAO"
7896029025963,"RACAO PEDIGREE LT 280G   FRANGO AO MOLHO","PETSHOP","RACAO"
19,"RACAO PEDIGREE SC CARNE AO LEITE kg","PETSHOP","RACAO"
7896029082324,"RACAO PEDIGREE SC CARNE AO LEITE kg","PETSHOP","RACAO"
33,"RACAO PEDIGREE SC CARNE FRANGO E CEREAIS kg","PETSHOP","RACAO"
7896029006641,"RACAO PEDIGREE SC CARNE FRANGO E CEREAIS kg","PETSHOP","RACAO"
18,"RACAO PEDIGREE SC FRANGO E CEREAIS kg","PETSHOP","RACAO"
7896029075722,"RACAO PEDIGREE SC FRANGO E CEREAIS kg","PETSHOP","RACAO"
7898655390972,"RACAO PLUSBIRD MARITACA PERIQUITO 500G","PETSHOP","RACAO"
7898655390965,"RACAO PLUSBIRD PAPAGAIO ARARA 400G","PETSHOP","RACAO"
46,"RACAO PREMIUM ADVANTAGE ANIDOG  kg","PETSHOP","RACAO"
31,"RACAO PREMIUM FILHOTE ANIDOG kg","PETSHOP","RACAO"
7898967155092,"RACAO PREMIUM FILHOTE ANIDOG kg","PETSHOP","RACAO"
39,"RACAO PREMIUM MIX ANICAT kg","PETSHOP","RACAO"
32,"RACAO PREMIUM MIX ANIDOG kg","PETSHOP","RACAO"
54,"RACAO PREMIUM NATURAL 1KG ANICAT kg","PETSHOP","RACAO"
7898967155245,"RACAO PREMIUM NATURAL 1KG ANICAT kg","PETSHOP","RACAO"
36,"RACAO PREMIUM ORIGINAL ANIDOG kg","PETSHOP","RACAO"
7898655390996,"RACAO PRUSBIRD CALOPSITA JANDAIA 500G","PETSHOP","RACAO"
7898655391009,"RACAO PRUSBIRD CANARIO 500G","PETSHOP","RACAO"
7898655390989,"RACAO PRUSROEDOR HAMSTER GERBIL 400G","PETSHOP","RACAO"
7898938341707,"RACAO SABIA ESPECIAL PCT 500G","PETSHOP","RACAO"
7896029046555,"RACAO SACHE WHISKAS 85g ADULTRO CASTRADO PEIXE","PETSHOP","RACAO"
7896029047101,"RACAO SACHE WHISKAS 85g FILHOTE CARNE AO MOLHO","PETSHOP","RACAO"
7898636180530,"RACAO SMART CANINE 18 7KG 1kg","PETSHOP","RACAO"
29,"RACAO SMART CANINE KG ADULTO  kg","PETSHOP","RACAO"
7896029021798,"RACAO WHISKAS 40GR PETISCOS ANTI BOLA DE PELO","PETSHOP","RACAO"
7896029021781,"RACAO WHISKAS 40GR PETISCOS PELO SAUDAVEL 101092","PETSHOP","RACAO"
7896029028407,"RACAO WHISKAS 40GR PETISCOS PELO SAUDAVEL 101092","PETSHOP","RACAO"
7896029021804,"RACAO WHISKAS 80GR PETISCOS ANTI BOLA DE PELO","PETSHOP","RACAO"
7896029046562,"RACAO WHISKAS 85GR. ADULTO SACHE ATUM AO MOLHO","PETSHOP","RACAO"
7896029046197,"RACAO WHISKAS 85GR. ADULTO SACHE CORDEIRO AO MOL","PETSHOP","RACAO"
7896029046296,"RACAO WHISKAS 85GR. ADULTO SACHE SALMAO AO MOLHO","PETSHOP","RACAO"
7896029047279,"RACAO WHISKAS 85GR. FILHOTE SACHE FRANGO 1019235","PETSHOP","RACAO"
7896029046616,"RACAO WHISKAS 85GR. JELLY CARNE","PETSHOP","RACAO"
7896029046593,"RACAO WHISKAS 85GR. JELLY PEIXE","PETSHOP","RACAO"
7896029047316,"RACAO WHISKAS 85GR. SACHE SENIOR CARNE","PETSHOP","RACAO"
7896029047385,"RACAO WHISKAS 85GR. SACHE SENIOR PEIXE 10192375","PETSHOP","RACAO"
7896029092224,"RACAO WHISKAS 900g ADULTO FRANGO","PETSHOP","RACAO"
7896029092460,"RACAO WHISKAS 900g CASTRADO PEIXE","PETSHOP","RACAO"
43,"RACAO WHISKAS FRANGO ADULTO kg","PETSHOP","RACAO"
7896029007402,"RACAO WHISKAS FRANGO ADULTO kg","PETSHOP","RACAO"
7896029087015,"RACAO WHISKAS GATOS CASTRADOS CARNE kg","PETSHOP","RACAO"
7896029072615,"RACAO WHISKAS LT 290g ATUM","PETSHOP","RACAO"
7896029079607,"RACAO WHISKAS LT 290g ATUM","PETSHOP","RACAO"
